Date,year,region,Temperature,Weather
11/12/2017,2017,DallasFtWorth,16,raining
11/5/2017,2017,DallasFtWorth,16,cloudy
10/29/2017,2017,DallasFtWorth,31,raining
10/22/2017,2017,DallasFtWorth,27,cloudy
10/15/2017,2017,DallasFtWorth,16,raining
10/8/2017,2017,DallasFtWorth,-5,cloudy
10/1/2017,2017,DallasFtWorth,-4,raining
9/24/2017,2017,DallasFtWorth,18,sunny
9/17/2017,2017,DallasFtWorth,32,sunny
9/10/2017,2017,DallasFtWorth,26,sunny
9/3/2017,2017,DallasFtWorth,19,sunny
8/27/2017,2017,DallasFtWorth,3,cloudy
8/20/2017,2017,DallasFtWorth,3,raining
8/13/2017,2017,DallasFtWorth,12,raining
8/6/2017,2017,DallasFtWorth,35,sunny
7/30/2017,2017,DallasFtWorth,9,cloudy
7/23/2017,2017,DallasFtWorth,10,cloudy
7/16/2017,2017,DallasFtWorth,9,cloudy
7/9/2017,2017,DallasFtWorth,3,raining
7/2/2017,2017,DallasFtWorth,21,raining
6/25/2017,2017,DallasFtWorth,-1,raining
6/18/2017,2017,DallasFtWorth,31,sunny
6/11/2017,2017,DallasFtWorth,5,sunny
6/4/2017,2017,DallasFtWorth,31,sunny
5/28/2017,2017,DallasFtWorth,27,cloudy
5/21/2017,2017,DallasFtWorth,8,cloudy
5/14/2017,2017,DallasFtWorth,31,raining
5/7/2017,2017,DallasFtWorth,34,sunny
4/30/2017,2017,DallasFtWorth,30,sunny
4/23/2017,2017,DallasFtWorth,6,sunny
4/16/2017,2017,DallasFtWorth,32,raining
4/9/2017,2017,DallasFtWorth,26,sunny
4/2/2017,2017,DallasFtWorth,-1,cloudy
3/26/2017,2017,DallasFtWorth,-3,cloudy
3/19/2017,2017,DallasFtWorth,15,cloudy
3/12/2017,2017,DallasFtWorth,32,raining
3/5/2017,2017,DallasFtWorth,6,sunny
2/26/2017,2017,DallasFtWorth,33,raining
2/19/2017,2017,DallasFtWorth,18,cloudy
2/12/2017,2017,DallasFtWorth,-2,cloudy
2/5/2017,2017,DallasFtWorth,22,sunny
1/29/2017,2017,DallasFtWorth,19,sunny
1/22/2017,2017,DallasFtWorth,-5,raining
1/15/2017,2017,DallasFtWorth,11,raining
1/8/2017,2017,DallasFtWorth,29,raining
1/1/2017,2017,DallasFtWorth,32,sunny
12/31/2017,2017,Denver,34,cloudy
12/24/2017,2017,Denver,-1,raining
12/17/2017,2017,Denver,33,cloudy
12/10/2017,2017,Denver,-2,sunny
12/3/2017,2017,Denver,3,raining
11/26/2017,2017,Denver,20,cloudy
11/19/2017,2017,Denver,16,raining
11/12/2017,2017,Denver,-3,raining
11/5/2017,2017,Denver,28,cloudy
10/29/2017,2017,Denver,28,sunny
10/22/2017,2017,Denver,2,sunny
10/15/2017,2017,Denver,21,raining
10/8/2017,2017,Denver,34,cloudy
10/1/2017,2017,Denver,12,sunny
9/24/2017,2017,Denver,9,sunny
9/17/2017,2017,Denver,29,raining
9/10/2017,2017,Denver,26,cloudy
9/3/2017,2017,Denver,4,sunny
8/27/2017,2017,Denver,34,sunny
8/20/2017,2017,Denver,7,sunny
8/13/2017,2017,Denver,33,sunny
8/6/2017,2017,Denver,0,sunny
7/30/2017,2017,Denver,6,cloudy
7/23/2017,2017,Denver,30,cloudy
7/16/2017,2017,Denver,32,cloudy
7/9/2017,2017,Denver,16,cloudy
7/2/2017,2017,Denver,7,cloudy
6/25/2017,2017,Denver,33,sunny
6/18/2017,2017,Denver,-1,sunny
6/11/2017,2017,Denver,32,cloudy
6/4/2017,2017,Denver,5,sunny
5/28/2017,2017,Denver,6,raining
5/21/2017,2017,Denver,-5,cloudy
5/14/2017,2017,Denver,7,cloudy
5/7/2017,2017,Denver,-1,cloudy
4/30/2017,2017,Denver,32,raining
4/23/2017,2017,Denver,16,sunny
4/16/2017,2017,Denver,10,cloudy
4/9/2017,2017,Denver,33,sunny
4/2/2017,2017,Denver,-4,cloudy
3/26/2017,2017,Denver,13,cloudy
3/19/2017,2017,Denver,22,sunny
3/12/2017,2017,Denver,4,raining
3/5/2017,2017,Denver,-2,cloudy
2/26/2017,2017,Denver,7,sunny
2/19/2017,2017,Denver,34,sunny
2/12/2017,2017,Denver,10,cloudy
2/5/2017,2017,Denver,11,cloudy
1/29/2017,2017,Denver,8,raining
1/22/2017,2017,Denver,34,sunny
1/15/2017,2017,Denver,25,sunny
1/8/2017,2017,Denver,11,sunny
1/1/2017,2017,Denver,33,raining
12/31/2017,2017,Detroit,22,sunny
12/24/2017,2017,Detroit,-4,cloudy
12/17/2017,2017,Detroit,-3,sunny
12/10/2017,2017,Detroit,-5,sunny
12/3/2017,2017,Detroit,30,sunny
11/26/2017,2017,Detroit,19,sunny
11/19/2017,2017,Detroit,19,sunny
11/12/2017,2017,Detroit,4,cloudy
11/5/2017,2017,Detroit,31,sunny
10/29/2017,2017,Detroit,27,raining
10/22/2017,2017,Detroit,22,cloudy
10/15/2017,2017,Detroit,22,raining
10/8/2017,2017,Detroit,30,raining
10/1/2017,2017,Detroit,4,sunny
9/24/2017,2017,Detroit,10,cloudy
9/17/2017,2017,Detroit,35,sunny
9/10/2017,2017,Detroit,5,cloudy
9/3/2017,2017,Detroit,-4,raining
8/27/2017,2017,Detroit,5,sunny
8/20/2017,2017,Detroit,33,raining
8/13/2017,2017,Detroit,25,sunny
8/6/2017,2017,Detroit,-5,sunny
7/30/2017,2017,Detroit,8,raining
7/23/2017,2017,Detroit,-5,raining
7/16/2017,2017,Detroit,-5,sunny
7/9/2017,2017,Detroit,32,sunny
7/2/2017,2017,Detroit,-2,sunny
6/25/2017,2017,Detroit,1,cloudy
6/18/2017,2017,Detroit,24,sunny
6/11/2017,2017,Detroit,32,raining
6/4/2017,2017,Detroit,6,cloudy
5/28/2017,2017,Detroit,19,raining
5/21/2017,2017,Detroit,6,cloudy
5/14/2017,2017,Detroit,-1,raining
5/7/2017,2017,Detroit,32,cloudy
4/30/2017,2017,Detroit,26,cloudy
4/23/2017,2017,Detroit,0,raining
4/16/2017,2017,Detroit,16,sunny
4/9/2017,2017,Detroit,4,sunny
4/2/2017,2017,Detroit,-5,sunny
3/26/2017,2017,Detroit,4,raining
3/19/2017,2017,Detroit,32,raining
3/12/2017,2017,Detroit,5,raining
3/5/2017,2017,Detroit,34,cloudy
2/26/2017,2017,Detroit,-2,raining
2/19/2017,2017,Detroit,5,sunny
2/12/2017,2017,Detroit,2,cloudy
2/5/2017,2017,Detroit,19,cloudy
1/29/2017,2017,Detroit,2,sunny
1/22/2017,2017,Detroit,9,raining
1/15/2017,2017,Detroit,4,sunny
1/8/2017,2017,Detroit,0,raining
1/1/2017,2017,Detroit,10,sunny
12/31/2017,2017,GrandRapids,27,cloudy
12/24/2017,2017,GrandRapids,-5,sunny
12/17/2017,2017,GrandRapids,25,raining
12/10/2017,2017,GrandRapids,7,cloudy
12/3/2017,2017,GrandRapids,-2,raining
11/26/2017,2017,GrandRapids,5,cloudy
11/19/2017,2017,GrandRapids,18,sunny
11/12/2017,2017,GrandRapids,9,cloudy
11/5/2017,2017,GrandRapids,35,cloudy
10/29/2017,2017,GrandRapids,1,raining
10/22/2017,2017,GrandRapids,3,raining
10/15/2017,2017,GrandRapids,15,sunny
10/8/2017,2017,GrandRapids,24,sunny
10/1/2017,2017,GrandRapids,32,cloudy
9/24/2017,2017,GrandRapids,3,raining
9/17/2017,2017,GrandRapids,16,cloudy
9/10/2017,2017,GrandRapids,26,sunny
9/3/2017,2017,GrandRapids,25,raining
8/27/2017,2017,GrandRapids,6,cloudy
8/20/2017,2017,GrandRapids,4,raining
8/13/2017,2017,GrandRapids,1,raining
8/6/2017,2017,GrandRapids,-5,cloudy
7/30/2017,2017,GrandRapids,-1,sunny
7/23/2017,2017,GrandRapids,-5,raining
7/16/2017,2017,GrandRapids,25,raining
7/9/2017,2017,GrandRapids,24,cloudy
7/2/2017,2017,GrandRapids,-3,raining
6/25/2017,2017,GrandRapids,25,raining
6/18/2017,2017,GrandRapids,-5,raining
6/11/2017,2017,GrandRapids,6,sunny
6/4/2017,2017,GrandRapids,-4,sunny
5/28/2017,2017,GrandRapids,22,cloudy
5/21/2017,2017,GrandRapids,-5,raining
5/14/2017,2017,GrandRapids,12,raining
5/7/2017,2017,GrandRapids,13,cloudy
4/30/2017,2017,GrandRapids,9,sunny
4/23/2017,2017,GrandRapids,6,sunny
4/16/2017,2017,GrandRapids,5,cloudy
4/9/2017,2017,GrandRapids,-3,cloudy
4/2/2017,2017,GrandRapids,6,cloudy
3/26/2017,2017,GrandRapids,-3,cloudy
3/19/2017,2017,GrandRapids,15,sunny
3/12/2017,2017,GrandRapids,16,cloudy
3/5/2017,2017,GrandRapids,3,raining
2/26/2017,2017,GrandRapids,35,sunny
2/19/2017,2017,GrandRapids,13,raining
2/12/2017,2017,GrandRapids,26,cloudy
2/5/2017,2017,GrandRapids,-3,raining
1/29/2017,2017,GrandRapids,0,raining
1/22/2017,2017,GrandRapids,8,sunny
1/15/2017,2017,GrandRapids,6,raining
1/8/2017,2017,GrandRapids,10,cloudy
1/1/2017,2017,GrandRapids,19,raining
12/31/2017,2017,GreatLakes,6,cloudy
12/24/2017,2017,GreatLakes,22,cloudy
12/17/2017,2017,GreatLakes,30,raining
12/10/2017,2017,GreatLakes,12,raining
12/3/2017,2017,GreatLakes,1,cloudy
11/26/2017,2017,GreatLakes,13,raining
11/19/2017,2017,GreatLakes,25,cloudy
11/12/2017,2017,GreatLakes,28,sunny
11/5/2017,2017,GreatLakes,15,sunny
10/29/2017,2017,GreatLakes,12,cloudy
10/22/2017,2017,GreatLakes,28,raining
10/15/2017,2017,GreatLakes,21,cloudy
10/8/2017,2017,GreatLakes,22,cloudy
10/1/2017,2017,GreatLakes,6,sunny
9/24/2017,2017,GreatLakes,26,cloudy
9/17/2017,2017,GreatLakes,23,sunny
9/10/2017,2017,GreatLakes,17,raining
9/3/2017,2017,GreatLakes,-3,cloudy
8/27/2017,2017,GreatLakes,19,raining
8/20/2017,2017,GreatLakes,13,raining
8/13/2017,2017,GreatLakes,18,sunny
8/6/2017,2017,GreatLakes,12,raining
7/30/2017,2017,GreatLakes,4,raining
7/23/2017,2017,GreatLakes,-2,cloudy
7/16/2017,2017,GreatLakes,14,sunny
7/9/2017,2017,GreatLakes,11,raining
7/2/2017,2017,GreatLakes,-5,raining
6/25/2017,2017,GreatLakes,21,sunny
6/18/2017,2017,GreatLakes,14,raining
6/11/2017,2017,GreatLakes,19,sunny
6/4/2017,2017,GreatLakes,-2,raining
5/28/2017,2017,GreatLakes,24,raining
5/21/2017,2017,GreatLakes,16,raining
5/14/2017,2017,GreatLakes,-5,raining
5/7/2017,2017,GreatLakes,8,sunny
4/30/2017,2017,GreatLakes,13,sunny
4/23/2017,2017,GreatLakes,18,raining
4/16/2017,2017,GreatLakes,23,raining
4/9/2017,2017,GreatLakes,24,raining
4/2/2017,2017,GreatLakes,34,sunny
3/26/2017,2017,GreatLakes,8,sunny
3/19/2017,2017,GreatLakes,10,raining
3/12/2017,2017,GreatLakes,10,cloudy
3/5/2017,2017,GreatLakes,17,sunny
2/26/2017,2017,GreatLakes,16,cloudy
2/19/2017,2017,GreatLakes,17,raining
2/12/2017,2017,GreatLakes,28,sunny
2/5/2017,2017,GreatLakes,30,sunny
1/29/2017,2017,GreatLakes,7,cloudy
1/22/2017,2017,GreatLakes,26,sunny
1/15/2017,2017,GreatLakes,4,cloudy
1/8/2017,2017,GreatLakes,4,sunny
1/1/2017,2017,GreatLakes,33,raining
12/31/2017,2017,HarrisburgScranton,15,sunny
12/24/2017,2017,HarrisburgScranton,25,raining
12/17/2017,2017,HarrisburgScranton,23,cloudy
12/10/2017,2017,HarrisburgScranton,15,cloudy
12/3/2017,2017,HarrisburgScranton,16,sunny
11/26/2017,2017,HarrisburgScranton,13,sunny
11/19/2017,2017,HarrisburgScranton,2,cloudy
11/12/2017,2017,HarrisburgScranton,31,sunny
11/5/2017,2017,HarrisburgScranton,5,sunny
10/29/2017,2017,HarrisburgScranton,33,cloudy
10/22/2017,2017,HarrisburgScranton,5,raining
10/15/2017,2017,HarrisburgScranton,16,cloudy
10/8/2017,2017,HarrisburgScranton,17,raining
10/1/2017,2017,HarrisburgScranton,21,sunny
9/24/2017,2017,HarrisburgScranton,13,sunny
9/17/2017,2017,HarrisburgScranton,-2,cloudy
9/10/2017,2017,HarrisburgScranton,24,sunny
9/3/2017,2017,HarrisburgScranton,-5,cloudy
8/27/2017,2017,HarrisburgScranton,11,raining
8/20/2017,2017,HarrisburgScranton,1,cloudy
8/13/2017,2017,HarrisburgScranton,13,sunny
8/6/2017,2017,HarrisburgScranton,4,raining
7/30/2017,2017,HarrisburgScranton,17,cloudy
7/23/2017,2017,HarrisburgScranton,-5,raining
7/16/2017,2017,HarrisburgScranton,29,raining
7/9/2017,2017,HarrisburgScranton,17,sunny
7/2/2017,2017,HarrisburgScranton,5,sunny
6/25/2017,2017,HarrisburgScranton,-3,raining
6/18/2017,2017,HarrisburgScranton,25,cloudy
6/11/2017,2017,HarrisburgScranton,-1,raining
6/4/2017,2017,HarrisburgScranton,19,raining
5/28/2017,2017,HarrisburgScranton,13,raining
5/21/2017,2017,HarrisburgScranton,12,raining
5/14/2017,2017,HarrisburgScranton,13,cloudy
5/7/2017,2017,HarrisburgScranton,-2,raining
4/30/2017,2017,HarrisburgScranton,21,cloudy
4/23/2017,2017,HarrisburgScranton,15,sunny
4/16/2017,2017,HarrisburgScranton,29,sunny
4/9/2017,2017,HarrisburgScranton,16,raining
4/2/2017,2017,HarrisburgScranton,10,raining
3/26/2017,2017,HarrisburgScranton,11,cloudy
3/19/2017,2017,HarrisburgScranton,25,raining
3/12/2017,2017,HarrisburgScranton,32,sunny
3/5/2017,2017,HarrisburgScranton,17,cloudy
2/26/2017,2017,HarrisburgScranton,19,raining
2/19/2017,2017,HarrisburgScranton,34,sunny
2/12/2017,2017,HarrisburgScranton,24,raining
2/5/2017,2017,HarrisburgScranton,15,sunny
1/29/2017,2017,HarrisburgScranton,4,cloudy
1/22/2017,2017,HarrisburgScranton,-3,cloudy
1/15/2017,2017,HarrisburgScranton,33,raining
1/8/2017,2017,HarrisburgScranton,3,raining
1/1/2017,2017,HarrisburgScranton,2,raining
12/31/2017,2017,HartfordSpringfield,31,cloudy
12/24/2017,2017,HartfordSpringfield,18,sunny
12/17/2017,2017,HartfordSpringfield,-5,raining
12/10/2017,2017,HartfordSpringfield,0,cloudy
12/3/2017,2017,HartfordSpringfield,-1,cloudy
11/26/2017,2017,HartfordSpringfield,12,raining
11/19/2017,2017,HartfordSpringfield,35,sunny
11/12/2017,2017,HartfordSpringfield,23,raining
11/5/2017,2017,HartfordSpringfield,8,raining
10/29/2017,2017,HartfordSpringfield,15,sunny
10/22/2017,2017,HartfordSpringfield,23,sunny
10/15/2017,2017,HartfordSpringfield,10,sunny
10/8/2017,2017,HartfordSpringfield,9,sunny
10/1/2017,2017,HartfordSpringfield,18,sunny
9/24/2017,2017,HartfordSpringfield,23,raining
9/17/2017,2017,HartfordSpringfield,22,raining
9/10/2017,2017,HartfordSpringfield,26,cloudy
9/3/2017,2017,HartfordSpringfield,35,raining
8/27/2017,2017,HartfordSpringfield,28,cloudy
8/20/2017,2017,HartfordSpringfield,-3,raining
8/13/2017,2017,HartfordSpringfield,27,sunny
8/6/2017,2017,HartfordSpringfield,7,sunny
7/30/2017,2017,HartfordSpringfield,17,sunny
7/23/2017,2017,HartfordSpringfield,9,raining
7/16/2017,2017,HartfordSpringfield,8,raining
7/9/2017,2017,HartfordSpringfield,19,sunny
7/2/2017,2017,HartfordSpringfield,26,sunny
6/25/2017,2017,HartfordSpringfield,32,cloudy
6/18/2017,2017,HartfordSpringfield,-2,raining
6/11/2017,2017,HartfordSpringfield,20,cloudy
6/4/2017,2017,HartfordSpringfield,2,sunny
5/28/2017,2017,HartfordSpringfield,33,sunny
5/21/2017,2017,HartfordSpringfield,24,raining
5/14/2017,2017,HartfordSpringfield,8,raining
5/7/2017,2017,HartfordSpringfield,18,raining
4/30/2017,2017,HartfordSpringfield,24,raining
4/23/2017,2017,HartfordSpringfield,25,cloudy
4/16/2017,2017,HartfordSpringfield,1,raining
4/9/2017,2017,HartfordSpringfield,18,raining
4/2/2017,2017,HartfordSpringfield,4,raining
3/26/2017,2017,HartfordSpringfield,33,sunny
3/19/2017,2017,HartfordSpringfield,5,raining
3/12/2017,2017,HartfordSpringfield,12,raining
3/5/2017,2017,HartfordSpringfield,32,raining
2/26/2017,2017,HartfordSpringfield,15,sunny
2/19/2017,2017,HartfordSpringfield,21,raining
2/12/2017,2017,HartfordSpringfield,15,cloudy
2/5/2017,2017,HartfordSpringfield,34,raining
1/29/2017,2017,HartfordSpringfield,21,sunny
1/22/2017,2017,HartfordSpringfield,26,sunny
1/15/2017,2017,HartfordSpringfield,7,raining
1/8/2017,2017,HartfordSpringfield,31,cloudy
1/1/2017,2017,HartfordSpringfield,34,cloudy
12/31/2017,2017,Houston,20,cloudy
12/24/2017,2017,Houston,25,raining
12/17/2017,2017,Houston,29,cloudy
12/10/2017,2017,Houston,14,cloudy
12/3/2017,2017,Houston,32,sunny
11/26/2017,2017,Houston,18,cloudy
11/19/2017,2017,Houston,20,raining
11/12/2017,2017,Houston,11,cloudy
11/5/2017,2017,Houston,22,raining
10/29/2017,2017,Houston,13,raining
10/22/2017,2017,Houston,27,cloudy
10/15/2017,2017,Houston,35,raining
10/8/2017,2017,Houston,31,sunny
10/1/2017,2017,Houston,26,raining
9/24/2017,2017,Houston,22,raining
9/17/2017,2017,Houston,27,cloudy
9/10/2017,2017,Houston,5,cloudy
9/3/2017,2017,Houston,3,raining
8/27/2017,2017,Houston,19,cloudy
8/20/2017,2017,Houston,-5,raining
8/13/2017,2017,Houston,17,cloudy
8/6/2017,2017,Houston,8,sunny
7/30/2017,2017,Houston,25,raining
7/23/2017,2017,Houston,21,cloudy
7/16/2017,2017,Houston,-2,raining
7/9/2017,2017,Houston,6,sunny
7/2/2017,2017,Houston,2,sunny
6/25/2017,2017,Houston,25,cloudy
6/18/2017,2017,Houston,2,cloudy
6/11/2017,2017,Houston,6,cloudy
6/4/2017,2017,Houston,11,raining
5/28/2017,2017,Houston,5,raining
5/21/2017,2017,Houston,16,cloudy
5/14/2017,2017,Houston,24,cloudy
5/7/2017,2017,Houston,-1,cloudy
4/30/2017,2017,Houston,26,cloudy
4/23/2017,2017,Houston,5,sunny
4/16/2017,2017,Houston,21,raining
4/9/2017,2017,Houston,30,raining
4/2/2017,2017,Houston,10,raining
3/26/2017,2017,Houston,16,sunny
3/19/2017,2017,Houston,24,raining
3/12/2017,2017,Houston,32,cloudy
3/5/2017,2017,Houston,14,sunny
2/26/2017,2017,Houston,13,sunny
2/19/2017,2017,Houston,17,sunny
2/12/2017,2017,Houston,-2,cloudy
2/5/2017,2017,Houston,33,raining
1/29/2017,2017,Houston,28,sunny
1/22/2017,2017,Houston,16,cloudy
1/15/2017,2017,Houston,9,cloudy
1/8/2017,2017,Houston,15,sunny
1/1/2017,2017,Houston,8,cloudy
12/31/2017,2017,Indianapolis,32,raining
12/24/2017,2017,Indianapolis,31,raining
12/17/2017,2017,Indianapolis,32,raining
12/10/2017,2017,Indianapolis,13,cloudy
12/3/2017,2017,Indianapolis,1,raining
11/26/2017,2017,Indianapolis,29,cloudy
11/19/2017,2017,Indianapolis,16,sunny
11/12/2017,2017,Indianapolis,4,raining
11/5/2017,2017,Indianapolis,34,raining
10/29/2017,2017,Indianapolis,2,raining
10/22/2017,2017,Indianapolis,9,raining
10/15/2017,2017,Indianapolis,28,cloudy
10/8/2017,2017,Indianapolis,3,raining
10/1/2017,2017,Indianapolis,26,sunny
9/24/2017,2017,Indianapolis,12,cloudy
9/17/2017,2017,Indianapolis,21,sunny
9/10/2017,2017,Indianapolis,21,sunny
9/3/2017,2017,Indianapolis,29,cloudy
8/27/2017,2017,Indianapolis,30,raining
8/20/2017,2017,Indianapolis,21,sunny
8/13/2017,2017,Indianapolis,10,raining
8/6/2017,2017,Indianapolis,1,cloudy
7/30/2017,2017,Indianapolis,23,cloudy
7/23/2017,2017,Indianapolis,29,sunny
7/16/2017,2017,Indianapolis,10,raining
7/9/2017,2017,Indianapolis,3,sunny
7/2/2017,2017,Indianapolis,6,raining
6/25/2017,2017,Indianapolis,-4,raining
6/18/2017,2017,Indianapolis,25,cloudy
6/11/2017,2017,Indianapolis,0,sunny
6/4/2017,2017,Indianapolis,3,cloudy
5/28/2017,2017,Indianapolis,32,raining
5/21/2017,2017,Indianapolis,7,sunny
5/14/2017,2017,Indianapolis,15,raining
5/7/2017,2017,Indianapolis,15,sunny
4/30/2017,2017,Indianapolis,2,raining
4/23/2017,2017,Indianapolis,19,cloudy
4/16/2017,2017,Indianapolis,17,sunny
4/9/2017,2017,Indianapolis,-5,cloudy
4/2/2017,2017,Indianapolis,5,raining
3/26/2017,2017,Indianapolis,-2,sunny
3/19/2017,2017,Indianapolis,17,cloudy
3/12/2017,2017,Indianapolis,32,raining
3/5/2017,2017,Indianapolis,22,raining
2/26/2017,2017,Indianapolis,0,raining
2/19/2017,2017,Indianapolis,14,raining
2/12/2017,2017,Indianapolis,25,cloudy
2/5/2017,2017,Indianapolis,2,raining
1/29/2017,2017,Indianapolis,21,cloudy
1/22/2017,2017,Indianapolis,29,cloudy
1/15/2017,2017,Indianapolis,0,sunny
1/8/2017,2017,Indianapolis,17,sunny
1/1/2017,2017,Indianapolis,13,cloudy
12/31/2017,2017,Jacksonville,28,cloudy
12/24/2017,2017,Jacksonville,-5,cloudy
12/17/2017,2017,Jacksonville,17,sunny
12/10/2017,2017,Jacksonville,31,raining
12/3/2017,2017,Jacksonville,32,sunny
11/26/2017,2017,Jacksonville,16,sunny
11/19/2017,2017,Jacksonville,7,sunny
11/12/2017,2017,Jacksonville,1,raining
11/5/2017,2017,Jacksonville,22,cloudy
10/29/2017,2017,Jacksonville,5,cloudy
10/22/2017,2017,Jacksonville,28,sunny
10/15/2017,2017,Jacksonville,21,cloudy
10/8/2017,2017,Jacksonville,34,cloudy
10/1/2017,2017,Jacksonville,18,raining
9/24/2017,2017,Jacksonville,0,raining
9/17/2017,2017,Jacksonville,28,sunny
9/10/2017,2017,Jacksonville,-3,sunny
9/3/2017,2017,Jacksonville,21,cloudy
8/27/2017,2017,Jacksonville,11,cloudy
8/20/2017,2017,Jacksonville,-5,sunny
8/13/2017,2017,Jacksonville,13,sunny
8/6/2017,2017,Jacksonville,22,sunny
7/30/2017,2017,Jacksonville,22,raining
7/23/2017,2017,Jacksonville,12,raining
7/16/2017,2017,Jacksonville,32,cloudy
7/9/2017,2017,Jacksonville,11,raining
7/2/2017,2017,Jacksonville,-2,sunny
6/25/2017,2017,Jacksonville,18,sunny
6/18/2017,2017,Jacksonville,21,raining
6/11/2017,2017,Jacksonville,20,raining
6/4/2017,2017,Jacksonville,14,cloudy
5/28/2017,2017,Jacksonville,5,sunny
5/21/2017,2017,Jacksonville,2,raining
5/14/2017,2017,Jacksonville,8,sunny
5/7/2017,2017,Jacksonville,10,cloudy
4/30/2017,2017,Jacksonville,17,raining
4/23/2017,2017,Jacksonville,2,raining
4/16/2017,2017,Jacksonville,5,cloudy
4/9/2017,2017,Jacksonville,0,sunny
4/2/2017,2017,Jacksonville,26,sunny
3/26/2017,2017,Jacksonville,26,cloudy
3/19/2017,2017,Jacksonville,0,sunny
3/12/2017,2017,Jacksonville,13,cloudy
3/5/2017,2017,Jacksonville,28,raining
2/26/2017,2017,Jacksonville,16,sunny
2/19/2017,2017,Jacksonville,25,sunny
2/12/2017,2017,Jacksonville,3,sunny
2/5/2017,2017,Jacksonville,34,raining
1/29/2017,2017,Jacksonville,17,sunny
1/22/2017,2017,Jacksonville,-5,cloudy
1/15/2017,2017,Jacksonville,17,raining
1/8/2017,2017,Jacksonville,24,sunny
1/1/2017,2017,Jacksonville,26,cloudy
12/31/2017,2017,LasVegas,23,cloudy
12/24/2017,2017,LasVegas,-2,cloudy
12/17/2017,2017,LasVegas,1,raining
12/10/2017,2017,LasVegas,31,raining
12/3/2017,2017,LasVegas,24,sunny
11/26/2017,2017,LasVegas,22,cloudy
11/19/2017,2017,LasVegas,17,cloudy
11/12/2017,2017,LasVegas,14,sunny
11/5/2017,2017,LasVegas,7,raining
10/29/2017,2017,LasVegas,28,sunny
10/22/2017,2017,LasVegas,8,raining
10/15/2017,2017,LasVegas,1,sunny
10/8/2017,2017,LasVegas,32,cloudy
10/1/2017,2017,LasVegas,13,cloudy
9/24/2017,2017,LasVegas,30,raining
9/17/2017,2017,LasVegas,8,cloudy
9/10/2017,2017,LasVegas,17,cloudy
9/3/2017,2017,LasVegas,1,raining
8/27/2017,2017,LasVegas,18,cloudy
8/20/2017,2017,LasVegas,12,sunny
8/13/2017,2017,LasVegas,14,cloudy
8/6/2017,2017,LasVegas,15,cloudy
7/30/2017,2017,LasVegas,0,cloudy
7/23/2017,2017,LasVegas,34,cloudy
7/16/2017,2017,LasVegas,26,raining
7/9/2017,2017,LasVegas,5,raining
7/2/2017,2017,LasVegas,15,sunny
6/25/2017,2017,LasVegas,13,cloudy
6/18/2017,2017,LasVegas,34,raining
6/11/2017,2017,LasVegas,28,sunny
6/4/2017,2017,LasVegas,31,raining
5/28/2017,2017,LasVegas,17,sunny
5/21/2017,2017,LasVegas,21,raining
5/14/2017,2017,LasVegas,19,sunny
5/7/2017,2017,LasVegas,30,cloudy
4/30/2017,2017,LasVegas,14,raining
4/23/2017,2017,LasVegas,29,cloudy
4/16/2017,2017,LasVegas,6,sunny
4/9/2017,2017,LasVegas,-3,raining
4/2/2017,2017,LasVegas,-4,cloudy
3/26/2017,2017,LasVegas,35,raining
3/19/2017,2017,LasVegas,2,cloudy
3/12/2017,2017,LasVegas,11,sunny
3/5/2017,2017,LasVegas,16,sunny
2/26/2017,2017,LasVegas,31,sunny
2/19/2017,2017,LasVegas,30,cloudy
2/12/2017,2017,LasVegas,-5,cloudy
2/5/2017,2017,LasVegas,35,sunny
1/29/2017,2017,LasVegas,15,cloudy
1/22/2017,2017,LasVegas,6,raining
1/15/2017,2017,LasVegas,5,raining
1/8/2017,2017,LasVegas,6,cloudy
1/1/2017,2017,LasVegas,15,raining
12/31/2017,2017,LosAngeles,6,raining
12/24/2017,2017,LosAngeles,23,raining
12/17/2017,2017,LosAngeles,10,sunny
12/10/2017,2017,LosAngeles,24,sunny
12/3/2017,2017,LosAngeles,18,cloudy
11/26/2017,2017,LosAngeles,8,sunny
11/19/2017,2017,LosAngeles,19,raining
11/12/2017,2017,LosAngeles,10,raining
11/5/2017,2017,LosAngeles,0,raining
10/29/2017,2017,LosAngeles,26,sunny
10/22/2017,2017,LosAngeles,26,cloudy
10/15/2017,2017,LosAngeles,19,raining
10/8/2017,2017,LosAngeles,19,sunny
10/1/2017,2017,LosAngeles,15,cloudy
9/24/2017,2017,LosAngeles,30,cloudy
9/17/2017,2017,LosAngeles,4,cloudy
9/10/2017,2017,LosAngeles,0,sunny
9/3/2017,2017,LosAngeles,5,sunny
8/27/2017,2017,LosAngeles,14,raining
8/20/2017,2017,LosAngeles,33,sunny
8/13/2017,2017,LosAngeles,35,sunny
8/6/2017,2017,LosAngeles,29,cloudy
7/30/2017,2017,LosAngeles,8,cloudy
7/23/2017,2017,LosAngeles,4,cloudy
7/16/2017,2017,LosAngeles,27,sunny
7/9/2017,2017,LosAngeles,9,sunny
7/2/2017,2017,LosAngeles,14,raining
6/25/2017,2017,LosAngeles,35,cloudy
6/18/2017,2017,LosAngeles,15,raining
6/11/2017,2017,LosAngeles,8,cloudy
6/4/2017,2017,LosAngeles,12,raining
5/28/2017,2017,LosAngeles,31,sunny
